,A,B,C,D,target
1345,0.14267147,0.20387055,0.44913152,0.20432645082473755,0
1346,0.14289524,0.32254985,0.42649853,0.10805633664131165,0
1347,0.14290896,0.31728247,0.4770547,0.06275393813848495,0
1348,0.1429123,0.2825778,0.38875747,0.18575242161750793,0
1349,0.1429331,0.47692126,0.33371052,0.04643511399626732,0
1350,0.14294006,0.19424675,0.37481543,0.2879977226257324,0
1351,0.14297123,0.3449507,0.3365737,0.17550435662269592,0
1352,0.14304389,0.24439652,0.55387294,0.05868664011359215,0
1353,0.14308123,0.2778071,0.4354801,0.14363165199756622,0
1354,0.1431472,0.20260547,0.5028161,0.15143123269081116,0
1355,0.14341398,0.27999407,0.516251,0.06034089997410774,0
1356,0.14342053,0.30904824,0.35932982,0.1882014274597168,0
1357,0.14356776,0.38704303,0.42803204,0.04135717824101448,0
1358,0.14357612,0.21161689,0.4076102,0.23719674348831177,0
1359,0.14372957,0.2725982,0.37812576,0.20554643869400024,0
1360,0.14385433,0.28314295,0.48796532,0.08503741025924683,0
1361,0.14400516,0.35581806,0.36428925,0.13588756322860718,0
1362,0.14430603,0.25956762,0.33677143,0.2593548595905304,0
1363,0.1443376,0.3059786,0.46696973,0.08271408081054688,0
1364,0.14462781,0.2089138,0.5814788,0.06497959792613983,0
1365,0.14467509,0.2061749,0.28874937,0.36040061712265015,0
1366,0.1449866,0.3767705,0.3408592,0.13738371431827545,0
1367,0.14507212,0.17425182,0.48762965,0.19304640591144562,0
1368,0.14519955,0.34256202,0.40162313,0.11061524599790573,0
1369,0.14531343,0.3025159,0.3447585,0.20741216838359833,0
1370,0.14534315,0.23814434,0.4671874,0.14932507276535034,0
1371,0.14542632,0.24883975,0.2913072,0.3144267499446869,0
1372,0.14550467,0.34785512,0.4809012,0.025738965719938278,0
1373,0.14550887,0.28769493,0.31689402,0.24990221858024597,0
1374,0.14551055,0.18706489,0.4905624,0.17686216533184052,0
1375,0.14567094,0.19326033,0.5569027,0.10416600108146667,0
1376,0.14567257,0.3605217,0.36148158,0.13232415914535522,0
1377,0.14585376,0.26212254,0.509606,0.08241769671440125,0
1378,0.14596033,0.26717764,0.34122893,0.245633065700531,0
1379,0.1461216,0.32050058,0.32243666,0.2109411656856537,0
1380,0.14612165,0.33506286,0.454462,0.06435345858335495,0
1381,0.14624551,0.15697296,0.5041164,0.19266510009765625,0
1382,0.14631803,0.4206829,0.41071397,0.022285113111138344,0
1383,0.14647317,0.26972127,0.47501153,0.10879407823085785,0
1384,0.14704627,0.31308517,0.50080806,0.03906052187085152,0
1385,0.14715394,0.28684998,0.40332067,0.1626754105091095,0
1386,0.1473922,0.15898517,0.19565031,0.497972309589386,0
1387,0.14745595,0.07582198,0.5488868,0.22783535718917847,0
1388,0.14759468,0.28733853,0.43493617,0.13013064861297607,0
1389,0.14776982,0.21068342,0.5402261,0.10132063925266266,0
1390,0.14788719,0.20446928,0.21726932,0.43037426471710205,0
1391,0.1479245,0.2733639,0.43326083,0.14545078575611115,0
1392,0.14821354,0.1844872,0.44406587,0.2232334315776825,0
1393,0.14833015,0.2945639,0.35536474,0.20174123346805573,0
1394,0.14851803,0.37293416,0.39752614,0.08102171123027802,0
1395,0.14860226,0.26436076,0.52654827,0.060488708317279816,0
1396,0.14895695,0.34872568,0.1972193,0.3050980567932129,0
1397,0.14903104,0.12293927,0.58238566,0.14564402401447296,0
1398,0.14923942,0.2235367,0.55351174,0.07371211796998978,0
1399,0.14928445,0.21762493,0.61073196,0.022358590736985207,0
1400,0.14937705,0.2457345,0.511965,0.09292350709438324,0
1401,0.14971727,0.13539639,0.54202324,0.17286308109760284,0
1402,0.14984778,0.19985662,0.5529024,0.09739315509796143,0
1403,0.15034263,0.3276668,0.38222346,0.1397671103477478,0
1404,0.15059692,0.34627175,0.37873626,0.12439503520727158,0
1405,0.15060899,0.30176038,0.44526136,0.1023692637681961,0
1406,0.15071821,0.33177364,0.38832763,0.12918049097061157,0
1407,0.15083656,0.3191425,0.37401262,0.15600833296775818,0
1408,0.150929,0.2332895,0.46014744,0.1556340754032135,0
1409,0.15094577,0.15713796,0.63104343,0.060872793197631836,0
1410,0.15096389,0.3296116,0.3345619,0.18486259877681732,0
1411,0.1510132,0.20610914,0.4389746,0.20390306413173676,0
1412,0.15108167,0.28801647,0.49926418,0.061637721955776215,0
1413,0.151301,0.21849656,0.5067003,0.12350215762853622,0
1414,0.15166335,0.14583255,0.48437566,0.21812844276428223,0
1415,0.15172222,0.20453124,0.32734615,0.3164003789424896,0
1416,0.1520213,0.3113093,0.46982417,0.06684521585702896,0
1417,0.15220991,0.22750008,0.44774354,0.17254652082920074,0
1418,0.1522747,0.293815,0.46142343,0.09248688071966171,0
1419,0.15230036,0.2022715,0.6147554,0.0306727085262537,0
1420,0.15231577,0.24871449,0.5282397,0.07073000818490982,0
1421,0.15252124,0.10720541,0.6433831,0.09689027070999146,0
1422,0.1525487,0.2410084,0.37451655,0.2319263517856598,0
1423,0.15259221,0.335959,0.4365548,0.07489404827356339,0
1424,0.15259232,0.18760046,0.5957819,0.06402534246444702,0
1425,0.15262909,0.32469743,0.28743917,0.23523427546024323,0
1426,0.15264057,0.36735097,0.3429678,0.13704067468643188,0
1427,0.15269557,0.27153835,0.5445702,0.031195897608995438,0
1428,0.15271689,0.3289447,0.45533368,0.06300470232963562,0
1429,0.15274255,0.26932874,0.5148715,0.06305720657110214,0
1430,0.15284888,0.16227697,0.62127435,0.06359974294900894,0
1431,0.1528639,0.40112454,0.41013542,0.03587614372372627,0
1432,0.15316845,0.30503216,0.32207444,0.21972498297691345,0
1433,0.15329203,0.20103091,0.5332999,0.11237713694572449,0
1434,0.15351242,0.4071477,0.25137436,0.187965527176857,0
1435,0.15353128,0.3493266,0.46202,0.0351220965385437,0
1436,0.15363559,0.47126585,0.26266927,0.11242926865816116,0
1437,0.15369858,0.26769063,0.46891245,0.1096983477473259,0
1438,0.15373486,0.29670468,0.3669997,0.18256071209907532,0
1439,0.15410113,0.23821673,0.3947238,0.21295830607414246,0
1440,0.15424325,0.3750006,0.3931403,0.07761584222316742,0
1441,0.15438578,0.2108853,0.5512156,0.08351334184408188,0
1442,0.15469654,0.31306416,0.4279017,0.10433759540319443,0
1443,0.1549373,0.30562368,0.30734825,0.2320908010005951,0
1444,0.15511185,0.25595424,0.37123954,0.21769432723522186,0
1445,0.15548348,0.10744484,0.693428,0.043643709272146225,0
1446,0.15548593,0.3751895,0.35132578,0.11799875646829605,0
1447,0.15687117,0.3369235,0.41688216,0.08932320773601532,0
1448,0.15688632,0.23430789,0.4568348,0.1519710272550583,0
1449,0.15696119,0.29687852,0.40176663,0.14439363777637482,0
1450,0.15700352,0.20320389,0.41459593,0.22519665956497192,0
1451,0.15705712,0.3252056,0.4370605,0.08067672699689865,0
1452,0.15708819,0.28846848,0.4212773,0.13316598534584045,0
1453,0.15722156,0.29449302,0.48042828,0.06785718351602554,0
1454,0.15730536,0.31136683,0.2711471,0.26018068194389343,0
1455,0.1573128,0.12862353,0.51518065,0.19888296723365784,0
1456,0.15760823,0.20322704,0.6026506,0.03651411458849907,0
1457,0.15783104,0.1883593,0.4049003,0.24890927970409393,0
1458,0.15810236,0.33931655,0.4008478,0.1017332524061203,0
1459,0.1581593,0.26196408,0.4453685,0.13450810313224792,0
1460,0.15833698,0.2586589,0.3353143,0.24768982827663422,0
1461,0.15849149,0.09513806,0.5333501,0.21302035450935364,0
1462,0.15872337,0.21666457,0.47892624,0.14568586647510529,0
1463,0.15873666,0.23916464,0.4688172,0.13328149914741516,0
1464,0.15890051,0.1707215,0.48068637,0.18969158828258514,0
1465,0.15999009,0.31970814,0.41634175,0.10396002233028412,0
1466,0.16002621,0.38378948,0.4005713,0.05561302229762077,0
1467,0.16018896,0.31272173,0.4856459,0.04144345596432686,0
1468,0.16019994,0.15563247,0.53598434,0.14818322658538818,0
1469,0.16024256,0.39664668,0.2751006,0.16801020503044128,0
1470,0.16041501,0.20070304,0.47939625,0.15948566794395447,0
1471,0.16060568,0.20929141,0.5370537,0.09304920583963394,0
1472,0.1609181,0.20692053,0.281229,0.35093235969543457,0
1473,0.16106755,0.115526006,0.4379305,0.2854759991168976,0
1474,0.1614746,0.14792183,0.6131966,0.07740696519613266,0
1475,0.161626,0.28089505,0.42296,0.13451896607875824,0
1476,0.16185597,0.17957363,0.45451045,0.2040599137544632,0
1477,0.16214676,0.22275703,0.59501,0.02008625492453575,0
1478,0.16239358,0.31233108,0.29317665,0.23209868371486664,0
1479,0.162426,0.4074739,0.29904297,0.13105714321136475,0
1480,0.1624707,0.18997014,0.37441453,0.2731446623802185,0
1481,0.1625649,0.1244663,0.59568745,0.11728135496377945,0
1482,0.16256768,0.29922092,0.46337435,0.0748370811343193,0
1483,0.16291624,0.074715525,0.3799689,0.382399320602417,0
1484,0.16327745,0.35042924,0.2842864,0.20200684666633606,0
1485,0.16330874,0.42503408,0.19485024,0.21680693328380585,0
1486,0.16342424,0.21825399,0.46274117,0.1555805653333664,0
1487,0.16359863,0.4021723,0.3884178,0.0458112433552742,0
1488,0.1642041,0.30085668,0.4834785,0.05146076902747154,0
1489,0.16435325,0.23154473,0.4208486,0.18325340747833252,0
1490,0.16454703,0.22949901,0.37962344,0.2263304889202118,0
1491,0.16480118,0.27576846,0.4021983,0.15723207592964172,0
1492,0.1648015,0.28885245,0.4751891,0.07115697115659714,0
1493,0.16480297,0.3276566,0.43635708,0.07118339091539383,0
1494,0.16481133,0.24347836,0.44416833,0.14754198491573334,0
1495,0.16482311,0.26624158,0.4021672,0.16676807403564453,0
1496,0.16490649,0.31714875,0.37050694,0.14743781089782715,0
1497,0.16495329,0.31996652,0.44703373,0.06804648786783218,0
1498,0.16496135,0.33761892,0.42937014,0.0680496096611023,0
1499,0.16496153,0.23786464,0.37081197,0.22636187076568604,0
1500,0.16496451,0.30923027,0.45775065,0.06805460155010223,0
1501,0.16497402,0.42463607,0.34234202,0.0680478885769844,0
1502,0.16527861,0.19993278,0.34086126,0.2939273416996002,0
1503,0.16572493,0.38347343,0.22287394,0.22792774438858032,0
1504,0.16605833,0.25086364,0.24249016,0.34058788418769836,0
1505,0.16614671,0.25336286,0.36014324,0.22034718096256256,0
1506,0.16628976,0.062729284,0.48265362,0.28832730650901794,0
1507,0.16643539,0.32041284,0.4161745,0.09697724878787994,0
1508,0.16648218,0.3046251,0.4548656,0.07402708381414413,0
1509,0.16649704,0.13814545,0.5409724,0.15438508987426758,0
1510,0.16655368,0.17014268,0.52346474,0.13983891904354095,0
1511,0.1667872,0.3681404,0.35081294,0.11425945162773132,0
1512,0.16696087,0.18228826,0.3820951,0.26865580677986145,0
1513,0.16714479,0.21290912,0.47487646,0.1450696438550949,0
1514,0.16733375,0.29492912,0.47112715,0.06661000102758408,0
1515,0.16737556,0.19004886,0.5658018,0.07677377015352249,0
1516,0.16742828,0.38927034,0.25349733,0.18980403244495392,0
1517,0.1676647,0.33025315,0.43381494,0.06826715171337128,0
1518,0.16792773,0.20032182,0.5801921,0.05155843496322632,0
1519,0.16812967,0.29551333,0.3382316,0.1981254518032074,0
1520,0.16831943,0.34910816,0.41230616,0.07026626169681549,0
1521,0.16834895,0.24329215,0.52254355,0.06581534445285797,0
1522,0.16842867,0.32162336,0.43648186,0.07346610724925995,0
1523,0.16849706,0.3068928,0.34073666,0.1838735044002533,0
1524,0.16852276,0.32792893,0.3896648,0.11388351768255234,0
1525,0.1685259,0.27775836,0.47762486,0.07609085738658905,0
1526,0.16854946,0.18442485,0.55243075,0.09459496289491653,0
1527,0.1685652,0.26108992,0.42237943,0.1479654610157013,0
1528,0.16874617,0.26189443,0.4114127,0.15794670581817627,0
1529,0.16878296,0.32316938,0.3511162,0.15693145990371704,0
1530,0.16902767,0.17298831,0.5325791,0.12540492415428162,0
1531,0.16908616,0.2889206,0.47900948,0.06298378854990005,0
1532,0.16924292,0.3828396,0.41492802,0.03298943489789963,0
1533,0.16926156,0.2730859,0.4222777,0.13537482917308807,0
1534,0.16949965,0.30004084,0.48473617,0.04572330042719841,0
1535,0.16968994,0.15829697,0.6447051,0.027308015152812004,0
1536,0.16978285,0.33789474,0.4022352,0.09008719772100449,0
1537,0.16982375,0.29175314,0.17034616,0.36807698011398315,0
1538,0.16983506,0.18671025,0.3477968,0.2956579029560089,0
1539,0.1700316,0.3144582,0.40716422,0.10834597051143646,0
1540,0.17012584,0.25378057,0.38972586,0.1863677054643631,0
1541,0.17023586,0.30798587,0.48698002,0.034798234701156616,0
1542,0.17045923,0.31489483,0.48159558,0.033050358295440674,0
1543,0.17047547,0.34510925,0.32166913,0.1627461165189743,0
1544,0.17084077,0.23630337,0.41940495,0.17345088720321655,0
1545,0.17087819,0.23337585,0.53156716,0.06417877972126007,0
1546,0.170965,0.18123585,0.3551712,0.2926279902458191,0
1547,0.1710018,0.21463145,0.43370333,0.18066342175006866,0
1548,0.17141931,0.24647209,0.42846107,0.1536475419998169,0
1549,0.1716354,0.22997038,0.468378,0.13001622259616852,0
1550,0.17173007,0.2003204,0.3866936,0.2412559986114502,0
1551,0.17179579,0.37695238,0.41643614,0.03481566905975342,0
1552,0.17181464,0.25416973,0.44506797,0.1289476901292801,0
1553,0.17182268,0.2911785,0.5084429,0.028555920347571373,0
1554,0.17200147,0.4022125,0.38139945,0.044386569410562515,0
1555,0.17227595,0.22818983,0.427404,0.1721302568912506,0
1556,0.17260514,0.21545878,0.56270045,0.049235593527555466,0
1557,0.17263307,0.36303884,0.40860075,0.05572739243507385,0
1558,0.17298934,0.17136455,0.5831085,0.07253760099411011,0
1559,0.1730506,0.19828504,0.57237875,0.05628560483455658,0
1560,0.1731899,0.24236181,0.3662053,0.21824300289154053,0
1561,0.17322893,0.25940344,0.5138001,0.05356753244996071,0
1562,0.17420162,0.29821533,0.48897734,0.0386057123541832,0
1563,0.17432164,0.18703432,0.35845965,0.2801843583583832,0
1564,0.17462906,0.19422396,0.40106007,0.23008687794208527,0
1565,0.1746316,0.2931202,0.4926654,0.0395827479660511,0
1566,0.17472701,0.2349941,0.4304175,0.15986137092113495,0
1567,0.17481984,0.15129316,0.3788123,0.2950747013092041,0
1568,0.17489524,0.14525437,0.3965913,0.2832590937614441,0
1569,0.1749276,0.25685692,0.42957082,0.13864466547966003,0
1570,0.17506966,0.21233414,0.3774123,0.23518389463424683,0
1571,0.17545228,0.23042302,0.40231565,0.19180908799171448,0
1572,0.17571232,0.23330125,0.43222466,0.15876178443431854,0
1573,0.17618734,0.13237862,0.49892175,0.19251227378845215,0
1574,0.176344,0.32645255,0.45278922,0.044414225965738297,0
1575,0.17639135,0.4222659,0.18897335,0.21236947178840637,0
1576,0.1764452,0.35025534,0.4327108,0.04058866202831268,0
1577,0.17663318,0.39280507,0.4011264,0.029435299336910248,0
1578,0.17682374,0.20499508,0.33510575,0.2830754816532135,0
1579,0.17688154,0.14616153,0.49028873,0.18666818737983704,0
1580,0.17691864,0.30349916,0.46451417,0.0550679937005043,0
1581,0.17703536,0.28702843,0.50871176,0.027224449440836906,0
1582,0.1770415,0.30265504,0.38919598,0.1311074197292328,0
1583,0.17740846,0.21205114,0.28794834,0.32259202003479004,0
1584,0.17782184,0.2384726,0.49459428,0.08911125361919403,0
1585,0.1779283,0.32851255,0.46827137,0.025287797674536705,0
1586,0.17797588,0.29650998,0.3207251,0.20478905737400055,0
1587,0.17837276,0.35178337,0.33050957,0.13933436572551727,0
1588,0.179024,0.34904903,0.36634365,0.10558335483074188,0
1589,0.17912202,0.21195094,0.5426945,0.06623248755931854,0
1590,0.1791352,0.26464465,0.4822541,0.07396604865789413,0
1591,0.17913574,0.35644603,0.39045182,0.0739663615822792,0
1592,0.17914401,0.33862102,0.3213111,0.16092392802238464,0
1593,0.17914578,0.18186529,0.5650179,0.07397102564573288,0
1594,0.17939465,0.27192596,0.3359061,0.21277326345443726,0
1595,0.17972654,0.19864248,0.47842956,0.14320142567157745,0
1596,0.17992966,0.27270946,0.48745668,0.059904251247644424,0
1597,0.18008506,0.23276813,0.49703637,0.09011047333478928,0
1598,0.18015565,0.2614737,0.42705965,0.1313110589981079,0
1599,0.18027705,0.3669207,0.40174183,0.05106034129858017,0
1600,0.18049197,0.1836463,0.43401313,0.20184855163097382,0
1601,0.18050551,0.3230163,0.47475976,0.021718448027968407,0
1602,0.18055496,0.118471585,0.6579729,0.04300059750676155,0
1603,0.18056735,0.1509607,0.44467074,0.22380122542381287,0
1604,0.18108335,0.24416022,0.523412,0.05134441331028938,0
1605,0.1814958,0.106886044,0.28920823,0.42240995168685913,0
1606,0.18166733,0.4404951,0.2987758,0.07906176894903183,0
1607,0.18170545,0.3304045,0.4117809,0.07610916346311569,0
1608,0.18177499,0.26448876,0.25893086,0.2948054075241089,0
1609,0.18178211,0.25153106,0.4278834,0.1388033926486969,0
1610,0.1818389,0.2817266,0.4849721,0.05146243795752525,0
1611,0.1820236,0.2158436,0.56174403,0.04038877412676811,0
1612,0.18209568,0.27783737,0.38073286,0.15933406352996826,0
1613,0.18247268,0.38981566,0.3388524,0.08885923027992249,0
1614,0.18268132,0.33801636,0.28653374,0.19276860356330872,0
1615,0.1829974,0.20385219,0.59616065,0.016989752650260925,0
1616,0.18328223,0.3471633,0.29296896,0.17658548057079315,0
1617,0.18351457,0.32753077,0.42058417,0.0683705285191536,0
1618,0.18365794,0.19755037,0.45162192,0.16716979444026947,0
1619,0.18404058,0.2902068,0.3649068,0.16084584593772888,0
1620,0.18425603,0.20331109,0.46696165,0.1454712599515915,0
1621,0.184325,0.32927907,0.40569717,0.08069880306720734,0
1622,0.18451178,0.29606387,0.37844944,0.14097493886947632,0
1623,0.18453376,0.2758239,0.4523661,0.08727625757455826,0
1624,0.1845935,0.26946372,0.510969,0.03497382998466492,0
1625,0.1847561,0.33286232,0.3660341,0.11634748429059982,0
1626,0.18485239,0.29302117,0.45906594,0.0630604699254036,0
1627,0.1849859,0.25263926,0.3236042,0.23877060413360596,0
1628,0.18509628,0.29747877,0.46954885,0.047876082360744476,0
1629,0.1851246,0.33274373,0.4114653,0.07066632807254791,0
1630,0.18518357,0.39430225,0.35246685,0.06804732978343964,0
1631,0.1852958,0.28049147,0.45536405,0.07884863764047623,0
1632,0.18551473,0.33170977,0.4282706,0.05450492724776268,0
1633,0.18559356,0.19130394,0.5673147,0.05578780919313431,0
1634,0.18566142,0.12077485,0.6516833,0.04188043624162674,0
1635,0.18569623,0.24581467,0.37879816,0.1896909773349762,0
1636,0.18582904,0.29254553,0.48885277,0.032772645354270935,0
1637,0.18589465,0.26678377,0.46364582,0.0836758017539978,0
1638,0.18604255,0.05859079,0.52081287,0.2345537692308426,0
1639,0.18611193,0.11875944,0.42345992,0.2716687023639679,0
1640,0.18646982,0.3153549,0.4379586,0.06021670252084732,0
1641,0.1866154,0.38105643,0.26877168,0.16355650126934052,0
1642,0.18691593,0.34565532,0.36930346,0.09812527894973755,0
1643,0.18709135,0.20508389,0.5804784,0.02734632045030594,0
1644,0.18766885,0.21424471,0.35869998,0.23938646912574768,0
1645,0.1877029,0.36331668,0.38119775,0.0677826851606369,0
1646,0.18800591,0.073520996,0.45198774,0.28648534417152405,0
1647,0.188187,0.17231911,0.37213358,0.26736027002334595,0
1648,0.18829106,0.20716913,0.43295747,0.17158232629299164,0
1649,0.18847594,0.28887662,0.37218687,0.15046054124832153,0
1650,0.18890674,0.2470147,0.4945519,0.06952667981386185,0
1651,0.18904386,0.18545415,0.33470154,0.29080039262771606,0
1652,0.18915212,0.19726363,0.5203587,0.09322556108236313,0
1653,0.18935661,0.19016348,0.54495144,0.07552846521139145,0
1654,0.1903177,0.27078283,0.4656889,0.07321051508188248,0
1655,0.19036065,0.15179585,0.3561743,0.3016692101955414,0
1656,0.19056368,0.2793042,0.4539167,0.0762154683470726,0
1657,0.19074261,0.30087936,0.36764854,0.14072953164577484,0
1658,0.19092394,0.15539657,0.4583588,0.19532069563865662,0
1659,0.19095637,0.2689895,0.48214358,0.05791051685810089,0
1660,0.19120713,0.4168683,0.26990873,0.12201588600873947,0
1661,0.19123264,0.2718229,0.51443,0.022514518350362778,0
1662,0.19128262,0.24044067,0.4397269,0.12854987382888794,0
1663,0.19138964,0.26946643,0.3428649,0.19627904891967773,0
1664,0.19159293,0.36411983,0.37997788,0.06430937349796295,0
1665,0.19193706,0.30311218,0.36113924,0.14381147921085358,0
1666,0.19196011,0.29980674,0.386841,0.12139210850000381,0
1667,0.19234361,0.31659165,0.4173042,0.0737605169415474,0
1668,0.19242747,0.26727948,0.34355345,0.1967395693063736,0
1669,0.1925544,0.3996932,0.37240332,0.03534906730055809,0
1670,0.19265169,0.09856855,0.42730093,0.2814788222312927,0
1671,0.19378161,0.16368726,0.5415738,0.10095736384391785,0
1672,0.19438554,0.28839618,0.32332113,0.19389718770980835,0
1673,0.19450842,0.17808552,0.51984584,0.10756025463342667,0
1674,0.19488023,0.3227976,0.26485837,0.21746380627155304,0
1675,0.19497247,0.23831092,0.50849175,0.058224864304065704,0
1676,0.19519532,0.3534546,0.25548682,0.19586323201656342,0
1677,0.19525778,0.43808648,0.30616388,0.06049182638525963,0
1678,0.19538625,0.3058579,0.24600102,0.2527548670768738,0
1679,0.19548799,0.30637014,0.41883767,0.07930421084165573,0
1680,0.19573325,0.09840423,0.47519338,0.23066915571689606,0
1681,0.19582431,0.28540233,0.4041985,0.1145748719573021,0
1682,0.19586143,0.36625814,0.31027022,0.1276101917028427,0
1683,0.19586487,0.18054849,0.29141662,0.3321700096130371,0
1684,0.19598362,0.21773873,0.39724636,0.18903125822544098,0
1685,0.19604598,0.31405163,0.36135107,0.12855131924152374,0
1686,0.1961987,0.29169506,0.4310948,0.08101140707731247,0
1687,0.19626033,0.19256335,0.5428884,0.06828787922859192,0
1688,0.19638684,0.14794606,0.5204047,0.1352623701095581,0
1689,0.19673933,0.33193624,0.27458465,0.1967398226261139,0
1690,0.19695652,0.25678656,0.50226414,0.043992720544338226,0
1691,0.19712643,0.3763321,0.34553224,0.08100923895835876,0
1692,0.19713438,0.19335656,0.53964794,0.06986109912395477,0
1693,0.19730109,0.36282212,0.38683158,0.053045205771923065,0
1694,0.1974922,0.24635918,0.44737712,0.10877153277397156,0
1695,0.1976962,0.32371408,0.39862633,0.07996336370706558,0
1696,0.19774224,0.3012725,0.390756,0.11022921651601791,0
1697,0.19796468,0.2901787,0.31102598,0.2008305937051773,0
1698,0.1979823,0.38050312,0.3794388,0.04207579046487808,0
1699,0.19811814,0.19405404,0.44045892,0.16736896336078644,0
1700,0.19818051,0.24212669,0.3489186,0.210774227976799,0
1701,0.19822888,0.34615391,0.39563206,0.05998518317937851,0
1702,0.19841234,0.09574276,0.50297713,0.20286773145198822,0
1703,0.19846319,0.22313836,0.54666936,0.03172904998064041,0
1704,0.19875273,0.34221876,0.33176374,0.12726475298404694,0
1705,0.19908662,0.24895518,0.4569989,0.0949593260884285,0
1706,0.1992091,0.26881757,0.4307076,0.10126572847366333,0
1707,0.19925179,0.252437,0.48462692,0.06368428468704224,0
1708,0.1992911,0.12350508,0.48058242,0.19662146270275116,0
1709,0.19968557,0.12497692,0.6329137,0.042423781007528305,0
1710,0.19968785,0.3213223,0.40318745,0.07580239325761795,0
1711,0.19970316,0.30034378,0.36489758,0.13505546748638153,0
1712,0.20046596,0.274798,0.45475093,0.06998507678508759,0
1713,0.20059097,0.12528948,0.47465944,0.19946011900901794,0
1714,0.20064698,0.10789201,0.33654645,0.35491451621055603,0
1715,0.20081738,0.15886527,0.43178686,0.2085304707288742,0
1716,0.20090283,0.2627985,0.3120389,0.22425974905490875,0
1717,0.20137735,0.1493895,0.45993704,0.18929609656333923,0
1718,0.2015219,0.24179496,0.5026741,0.054009050130844116,0
1719,0.20155147,0.31782794,0.39960837,0.08101225644350052,0
1720,0.20198697,0.2606305,0.36502445,0.17235809564590454,0
1721,0.20206866,0.12622324,0.62664145,0.045066677033901215,0
1722,0.20259412,0.18913575,0.3889272,0.2193429321050644,0
1723,0.20272557,0.30716717,0.39682862,0.09327864646911621,0
1724,0.20275375,0.25850454,0.46225768,0.07648405432701111,0
1725,0.20281345,0.43115658,0.24585958,0.12017041444778442,0
1726,0.20309326,0.27775472,0.18961243,0.32953956723213196,0
1727,0.20337248,0.20001797,0.5682321,0.028377434238791466,0
1728,0.20338306,0.34991628,0.38344562,0.06325502693653107,0
1729,0.20357418,0.17440005,0.49733636,0.12468941509723663,0
1730,0.20376787,0.23240885,0.46668497,0.09713833779096603,0
1731,0.20419939,0.3378148,0.3964566,0.061529189348220825,0
1732,0.20427887,0.23803967,0.4579482,0.09973323345184326,0
1733,0.20478635,0.25909656,0.47310722,0.06300990283489227,0
1734,0.20494388,0.12755236,0.5433239,0.12417992949485779,0
1735,0.2051296,0.35284516,0.31120327,0.13082197308540344,0
1736,0.20516619,0.21093768,0.41986358,0.1640324890613556,0
1737,0.20517847,0.21178085,0.3982831,0.18475760519504547,0
1738,0.2054884,0.43621513,0.29025015,0.06804633140563965,0
1739,0.2054894,0.16223769,0.50408053,0.12819238007068634,0
1740,0.20562682,0.31111807,0.44533783,0.03791732341051102,0
1741,0.20565048,0.22705753,0.48712644,0.0801655575633049,0
1742,0.20569402,0.23535645,0.21986243,0.3390871286392212,0
1743,0.20577414,0.26749718,0.33100614,0.1957225650548935,0
1744,0.20606484,0.17318878,0.47722176,0.1435246467590332,0
1745,0.20606524,0.17319107,0.47721595,0.14352773129940033,0
1746,0.20615949,0.34831125,0.29391566,0.15161359310150146,0
1747,0.2062038,0.34341106,0.37641764,0.07396752387285233,0
1748,0.20653023,0.3089292,0.27961057,0.20492997765541077,0
1749,0.20666385,0.099442735,0.46866727,0.22522610425949097,0
1750,0.20666395,0.099442884,0.4686682,0.22522501647472382,0
1751,0.20666407,0.09944288,0.46866858,0.22522446513175964,0
1752,0.20713043,0.29382482,0.4693453,0.029699454084038734,0
1753,0.20744173,0.4224388,0.20391949,0.1661999523639679,0
1754,0.20803331,0.22545245,0.34953913,0.2169751524925232,0
1755,0.20824553,0.41991702,0.33445144,0.03738602623343468,0
1756,0.20878349,0.17270567,0.46873254,0.14977829158306122,0
1757,0.2090661,0.11912485,0.22182222,0.44998684525489807,0
1758,0.20935781,0.13481943,0.62135154,0.03447120636701584,0
1759,0.21052526,0.30984056,0.41402858,0.06560556590557098,0
1760,0.21064818,0.26048654,0.42532098,0.10354428738355637,0
1761,0.21109575,0.12766725,0.32981232,0.3314247131347656,0
1762,0.21143848,0.2601289,0.42866147,0.09977114945650101,0
1763,0.21178433,0.21583894,0.5167989,0.05557777360081673,0
1764,0.21235733,0.33569252,0.16725492,0.28469526767730713,0
1765,0.21247713,0.2623108,0.4350744,0.09013765305280685,0
1766,0.21254021,0.30996487,0.35262424,0.12487069517374039,0
1767,0.21257606,0.2509045,0.4397712,0.0967482477426529,0
1768,0.2127226,0.20999795,0.37527072,0.20200875401496887,0
1769,0.21315467,0.20538695,0.5574974,0.023960964754223824,0
1770,0.21427126,0.2273667,0.46719638,0.09116565436124802,0
1771,0.21507044,0.2646002,0.34029695,0.1800324022769928,0
1772,0.21560146,0.4179232,0.24589983,0.12057549506425858,0
1773,0.21599191,0.2980553,0.45389894,0.0320538692176342,0
1774,0.21616782,0.16657452,0.5391162,0.0781414583325386,0
1775,0.21634781,0.21629426,0.45731848,0.11003949493169785,0
1776,0.21641524,0.29922992,0.43743783,0.04691703990101814,0
1777,0.21685924,0.4170035,0.27659458,0.0895427018404007,0
1778,0.21687326,0.21521121,0.37313405,0.19478151202201843,0
1779,0.21717757,0.22783463,0.5155805,0.03940732777118683,0
1780,0.21781272,0.23480263,0.28398913,0.2633954882621765,0
1781,0.21813652,0.17728257,0.5052315,0.09934946149587631,0
1782,0.2193812,0.21107394,0.4813239,0.0882209911942482,0
